,location,dates,license,description,tags,views,comments
1421,"Buenos Aires, +54",2016-03-24 15:11:05,1.0,,"['Argentina', 'america', 'andes', 'cordiliera', 'cordilieras', 'heaven', 'jujuy', 'purmamarca', 'road', 'sal', 'salinas', 'salinas grandes', 'sky', 'southamerica', 'sun', 'travel']",23.0,0.0
1422,"Ypsilanti, Michigan, USA",2020-03-08 14:57:50,1.0,"Photos from the Performance of the Ann Arbor Dance Classics Benefit Concert at the Saline High School on Sunday March 8th, 2020. Rocking my new Canon 6D Mark II full frame with my Tamron 70-200 lens.  Getting to take pictures from the house this time.","['Ann Arbor Dance Classics', 'Ann Arbor', 'Saline', 'Michigan', 'Dance', 'Dance Recital', 'AADCBenefit2020', 'Dance Studios', 'Saline High School', 'Dancers', 'Students', 'AADCBenefitShow2020', 'Performance', 'Dancing', 'AADCBenefit03082020']",261.0,0.0
1423,,2020-03-23 21:53:24,1.0,,[],19.0,0.0
1424,"Eugene, USA",2008-08-22 18:37:05,1.0,,[],39.0,0.0
1425,,2020-03-09 13:20:06,1.0,,[],8.0,0.0
1426,,2020-02-16 11:58:35,1.0,                               ,[],82.0,0.0
1427,,2020-03-24 14:25:42,1.0,"일시/장소 : 2020. 3. 24, 오후 1시, 민주노총 13층 대회의실",['#위성정당_빼고'],294.0,0.0
1428,,2019-09-13 15:27:21,1.0,,"['mountain', 'lake']",5.0,0.0
1429,"Ypsilanti, Michigan, USA",2020-03-08 13:09:45,1.0,"Photos from the Performance of the Ann Arbor Dance Classics Benefit Concert at the Saline High School on Sunday March 8th, 2020. Rocking my new Canon 6D Mark II full frame with my Tamron 70-200 lens.  Getting to take pictures from the house this time.","['Ann Arbor Dance Classics', 'Ann Arbor', 'Saline', 'Michigan', 'Dance', 'Dance Recital', 'AADCBenefit2020', 'Dance Studios', 'Saline High School', 'Dancers', 'Students', 'AADCBenefitShow2020', 'Performance', 'Dancing', 'AADCBenefit03082020']",180.0,0.0
1430,,2019-11-14 15:24:14,1.0,,['camargue'],25.0,0.0
1431,"Stockholm, Sweden",2020-03-21 10:31:49,1.0,,"['Uringe', 'Motocross', 'Motox', 'Mx', 'Dirtbike']",83.0,0.0
1432,,2016-07-29 00:48:46,1.0,                               ,[],6.0,0.0
1433,,2020-02-20 10:31:54,1.0,OLYMPUS DIGITAL CAMERA         ,[],6.0,0.0
1434,"Los Angeles, United States",2020-03-08 11:28:15,1.0,,[],24.0,0.0
1435,,2019-12-13 08:11:59,1.0,,"['wedding', 'freer自由影像創作', 'freer自由影像', 'CANON5DIII', 'KoHsin', '婚禮紀錄', '婚禮紀實', '台中攝影師', '台中女攝', '台中婚攝', '中部攝影師', '新竹婚攝', '單儀式', '迎娶', '類婚紗', '戒指']",169.0,0.0
1436,Russia,2020-03-16 14:29:24,1.0,16 марта 2020 года,"['Совет Федерации', 'Council of Federation']",55.0,0.0
1437,"Ypsilanti, Michigan, USA",2020-03-07 16:27:53,1.0,"Photos from the Rehearsal Performance of the Ann Arbor Dance Classics Benefit Show at the Saline High School on Saturday March 7th, 2020.  Rocking my new Canon 6D Mark II full frame with my Tamron 70-200 lens.  Getting to take pictures from the house this time.","['Ann Arbor Dance Classics', 'Ann Arbor', 'Saline', 'Michigan', 'Dance', 'Dance Recital', 'AADCBenefit2020', 'Dance Studios', 'Saline High School', 'Dancers', 'Students', 'AADCBenefitShow2020', 'Performance', 'Dancing', 'Benefit Concert', 'AADCBenefit03072020']",264.0,0.0
1438,"Campo Grande, Brasil",2020-03-10 09:32:01,1.0,,[],4.0,0.0
1439,"Union City, California, USA",2020-05-25 16:39:44,1.0,Album08 - Singapore + Hong Kong 92-93,[],46.0,0.0
1440,"Newark, Licking",2020-05-23 18:47:54,1.0,,[],3.0,0.0
1441,USA,2020-05-03 20:25:48,1.0,,[],398.0,44.0
1442,"Redvale, New Zealand",2018-04-07 09:40:00,1.0,Taken on the wonderful Native Round Island Tour with Tom and Noah,"['Efate', 'Vanuatu', 'insect', 'spider']",60.0,0.0
1443,,2019-10-12 16:15:15,1.0,"Telepainting, 1964

Ceramic, iron, lamps, magnet, nylon thread, rheostats, steel spanner, vinyl, wood

Takis
(July – October 2019)

Over a 70-year career, Takis (Panayiotis Vassilakis, 1925–2019) created some of the most innovative art of the 20th century.
Takis sought out the essential poetry and beauty of the electromagnetic universe. He was one of the most original artistic voices in Europe from the 1960s and remained a pioneering figure throughout his life.
This the largest exhibition of Takis's work ever held in the UK, bringing together over 70 works. Throughout his career he produced antennae-like sculptures called Signals, and musical devices using magnets, electricity and viewer participation to generate resonant and random sounds. Such inventions earned Takis the admiration of the international avant-garde, ranging from the American Beat poets to artists such as Marcel Duchamp.
[Tate Modern]

Taken in Tate Modern","['12.10.19', 'London', 'London Borough of Southwark', 'Southwark', 'Tate', 'Tate Modern', 'Takis', 'Panayiotis Vassilakis', 'magnets', 'kinetic', 'Sculpture', 'ceramic', 'iron', 'lamps', 'magnet', 'nylon thread', 'rheostats', 'steel spanner', 'vinyl', 'wood', 'Telepeinture', 'Telepainting']",137.0,0.0
1444,"Ypsilanti, Michigan, USA",2020-05-06 12:55:44,1.0,"Coronavirus is forcing us inside at home.  My two office mates - Cosmo the cat and Runyon our Catahoula Mix during May 2020 at home in Saline and Ypsilanti, Michigan (moving is fun....or not).  They both adjusted very well with the move - so that is good.  Some of these pictures are them together - but mostly just them being them.  Runyon is not allowed on the bed - and yet - there he is.  Both are enjoying our new house in Ypsi - especially the squirrels.  ","['Saline', 'Michigan', 'Dogs', 'Pets', 'RunyonMay2020', 'Puppy', 'Puppies', 'Dog', 'Dog Brand Dog', 'Mixed Breed', 'Brown', 'Young', 'Rescue Dogs', 'Catahoula', 'Catahoula Mix', 'Catahoula Leopard Mix', 'Toys', 'Dog Toys', 'Runyon2020', 'Cosmo', 'Cats', 'Cosmo and Runyon', 'Dogs and Cats']",83.0,0.0
1445,,2020-05-22 12:02:14,1.0,"Passer domesticus
","['Animal', 'Bird', 'Wildlife', 'Nature', 'Outdoors', 'Songbird', 'Branch', 'Plant', 'Part', 'Animals', 'In', 'The', 'Wild', 'Perching', 'Feather', 'Day', 'Small', 'Themes', 'Beauty', 'sparrow', 'passer', 'pine', 'tree', 'zoom', 'sonyalpha', 'alpha3000', 'mirrorless', 'sony', 'mostoles', 'amateur']",619.0,0.0
1446,"Singapore (SIN), Singapore",2019-06-24 12:53:41,1.0,"Akar Serapat; Apocynaceae.

If you're using any of my pics, just drop me a message here on Flickr or my email. Thanks!","['Urceola', 'torulosa', 'Urceola torulosa', 'Akar Serapat', 'Apocynaceae', 'akar gerit-gerit']",38.0,0.0
1447,,2014-07-08 15:23:46,1.0,,"['Children', 'Faces', 'Holiday', 'People', 'Places', 'Sansibar', 'Stone Town', 'Zanzibar', 'Zanzibar Town', 'Unguja Mjini Magharibi', 'Tansania']",105.0,0.0
1448,,2019-09-19 09:04:11,1.0,,[],8.0,0.0
1449,"Cannock, Staffordshire",2020-05-19 12:30:12,1.0,,[],10.0,0.0
1450,,2019-11-01 16:36:22,1.0,Red Rock Crossing,[],2012.0,21.0
1451,,2015-07-19 21:00:52,1.0,,"['seattle', 'space needle']",86.0,0.0
1452,"Saskatoon, Canada",2020-05-05 14:40:19,1.0,,"['Saskatoon', 'Saskatchewan', 'bird', 'Spizella passerina', 'Chipping sparrow']",39.0,0.0
1453,,2018-09-26 15:01:37,1.0,,[],5.0,0.0
1454,,2019-12-07 13:38:58,1.0,,"['CTCC-8', '研討會', '中央研究院', '化學所']",471.0,0.0
1455,"台北, 台灣",2020-05-10 10:41:00,1.0,OLYMPUS DIGITAL CAMERA         ,[],5.0,0.0
1456,"Ypsilanti, Michigan, USA",2020-02-19 08:06:11,1.0,"The Priority RoRo Container Ship Island Express (and other ships in port) at Road Town, Tortola, British Virgin Islands. These were taken on a beautiful day (that had a few showers mixed in) on Wednesday February 19th, 2020. On board the Celebrity Equinox for Seth's Big Fat Broadway Cruise from February 15th to the 22nd, 2020.  The itinerary includes stops in San Juan (Puerto Rico), Charlotte Amalie, St. Thomas (US Virgin Islands), Tortola (British Virgin Islands), Nassau (Bahamas) before returning to Port Everglades (Fort Lauderdale, Florida).  The best part is that we are on Seth's Big Fat Broadway Cruise again!","['Celebrity Cruises', 'Celebrity Equinox', 'Celebrity Cruises Equinox', 'Celebrity Equinox February 15-22, 2020', 'Celebrity Equinox Eastern Caribbean February 15th 2020 Sailing', ""Seth's Big Fat Broadway Cruise"", ""Seth's Big Fat Broadway Cruise February 2020"", ""Seth's Big Fat Broadway Cruise Celebrity Equinox"", 'EquinoxFeb152020', 'Cruise', 'Cruise Ship', 'Caribbean Sea', 'Sea', 'SethBwayCruise', 'SethBwayCruiseFeb2020', 'EquinoxFeb152020Feb19thBVI', 'Road Town', 'Tortola', 'Road Town Tortola', 'BVI', 'British Virgin Islands', 'Arrival', 'Virgin Islands', 'EquinoxFeb152020Feb19thBVIShips', 'Ships', 'Cargo Ships', 'Island Express', 'Priority RoRo', 'Priority RoRo Island Express', 'Island Express Container Ship', 'Container Ship', 'Harbor', 'Ferries']",107.0,0.0
1457,"Groningen, Nederland",2020-05-14 14:23:25,1.0,SMC Pentax 200mm 1:4,['SMC Pentax 200mm 1:4'],693.0,6.0
1458,"Graz, Österreich",2020-05-13 17:11:11,1.0,          ,"['tauchen', 'diving', 'dive', 'Martin', 'Wippel', 'Tauchbasis', 'Divers', 'Kalsdorf', 'Copacabana', 'TSZ', 'Pazifik', 'Tauchschule', 'Tauchturm', 'Seiersberg', 'Blue', 'Dolphin', 'MS', 'St.', 'Wolfgang', 'MS St. Wolfgang', 'Cessna', 'Blue Dolphin', 'Coca Cola Bear', 'Welse', 'Hechte', 'Zander', 'Süsswasserkrebse']",375.0,0.0
1459,"Birmingham, United Kingdom",2020-05-11 12:55:44,1.0,"RAF C17 Globemaster over the skies of Birmingham.

Similar to the A400M except it's a different military jet from the RAF.

This was between 12:55pm and 1pm.","['plane', 'RAF C17', 'RAF C17 Globemaster', 'BHX', 'Birmingham Airport', 'birmingham', 'west midlands', 'england', 'united kingdom', 'great britain', 'lockdown', 'hall green']",152.0,0.0
1460,"Portland, USA",2020-05-09 11:59:09,1.0,,[],35.0,0.0
1461,"Paris, France",2018-08-16 15:15:49,1.0,,"['Exo Gonia', 'South Aegean', 'Greece']",45.0,0.0
1462,"Paris, France",2018-08-14 19:47:59,1.0,,"['Thira', 'South Aegean', 'Greece']",50.0,0.0
1463,,2016-11-13 17:18:52,1.0,                               ,[],6.0,0.0
1464,,2020-05-09 18:26:16,1.0,,[],25864.0,0.0
1465,,2016-05-11 19:52:16,1.0,                               ,[],11.0,0.0
1466,The Netherlands,2020-05-05 12:16:01,1.0,"GPS-route.ORG - <a href=""https://www.gps-route.org/wandelen/nederland/friesland/"" rel=""noreferrer nofollow"">Friesland</a>: <a href=""https://www.gps-route.org/wandelen/nederland/friesland/rondwandeling-17km-wommels-itens-easterein"" rel=""noreferrer nofollow"">Wommels - Itens - Easterein</a>


IMG_7982",[],8.0,0.0
1467,,2019-05-17 20:13:21,1.0,,"['Violet', 'Amelia E.', 'Olivia V.', 'Sophie M.', '2019', 'May 2019', 'AF-S DX Nikkor 35mm f/1.8G']",366.0,0.0
1468,,2018-08-27 11:22:29,1.0,"Military Odyssey, Detling, 27 August 2018",[],38.0,0.0
1469,,2019-11-23 08:56:42,1.0,,"['興德國小', '校慶', '體育表演會', '操場']",886.0,0.0
1470,,2018-08-12 13:03:27,1.0,"Little Chimneys, Harper's, 12 August 2018",[],130.0,0.0
1471,"Singapore (SIN), Singapore",2019-03-29 18:40:22,1.0,"White Teruntum; Combretaceae.

If you're using any of my pics, just drop me a message here on Flickr or my email. Thanks!","['Lumnitzera', 'Lumnitzera racemosa', 'Teruntum Putih', 'Combretaceae', 'White Teruntum']",49.0,0.0
1472,"Taipei, Taiwan",2020-05-04 15:11:23,1.0,,[],1.0,0.0
1473,,2016-10-31 13:35:34,1.0,,[],10.0,0.0
1474,,2019-06-15 21:13:03,1.0,Lles,"['Cerdanya', 'Lles', 'Agrupament Escolta Pompeu Fabra']",51.0,0.0
1475,"Cannock, Staffordshire",2020-05-04 21:50:02,1.0,,[],48.0,0.0
1476,,2018-05-06 09:13:56,1.0,Lles / Refugi de Cap del Rec,"['Cerdanya', 'Refugi de Cal del Rec', 'Agrupament Escolta Pompeu Fabra']",19.0,0.0
1477,"Singapore (SIN), Singapore",2019-03-08 11:30:11,1.0,"syn. Gomphia serrata.
Telur Cicak; Ochnaceae.

If you're using any of my pics, just drop me a message here on Flickr or my email. Thanks!","['Campylospermum', 'serratum', 'Campylospermum serratum', 'Gomphia serrata', 'Gomphia', 'serrata', 'Ochnaceae', 'Aam', 'Alas', 'Amir burgang', 'Antimagas gimbaan', 'Bakan bitanag', 'Batu-batu', 'Biobi', 'Cenaga lampong', 'Guintalay', 'Keladang', 'Kelutak', 'Kolambang', 'Majang-majang', 'Malatangor', 'Melindingan', 'Mulak', 'Ondogong', 'Penaga lampong', 'Pinis', 'Posoon', 'Quintalai', 'Tampalanuk', 'Tengkejing kering', 'Tulangkara', 'Chinaga-lampong', 'Ladin', 'Mata Ketam', 'Mata Ketam Batu', 'Mata Pagar', 'Mata Pega', 'Otak Ketam', 'Telur Cicak']",23.0,0.0
1478,,2016-12-01 10:36:39,1.0,"<a href=""http://www.dmitryryzhkov.com"" rel=""noreferrer nofollow"">www.dmitryryzhkov.com</a>","['urban', 'city', 'everyday', 'public', 'place', 'outdoor', 'life', 'human', 'social', 'stranger', 'documentary', 'photojournalism', 'candid', 'street', 'dmitry ryzhkov', 'moscow', 'russia', 'streetphotography', 'people', 'man', 'mankind', 'humanity', 'color', 'colour']",2550.0,1.0
1479,"Brooklyn, NY, USA",2020-05-03 15:29:43,1.0,,[],3.0,0.0
1480,,2020-04-26 17:47:15,1.0,,"['monachica', 'orchidea', 'orchidaceae', 'orquidea', 'orchid', 'orchidee', 'taxonomy:family=orchidaceae', 'taxonomy:binomial=Renanthera monachica', 'Renanthera']",390.0,0.0
1481,"Palmerston North, New Zealand",1955-06-02 14:36:24,1.0,"Click to enlarge.

Dual controlled aircraft were preferred when supply dropping at low altitude, especially over the jungles of Malaysia.","['RNZAF', 'B170', 'Bristol Freighter', 'Dual', 'cockpit']",662.0,0.0
1482,,2020-05-01 10:20:16,1.0,"This Safeway has two main entrances with two doors to each one, and one entrance was closed off to the general public.","['Pacifica', 'San Mateo County', 'California', 'cameraphone', 'digital', 'digital photo', 'coronavirus', 'covid-19', 'Safeway', 'store', 'signs', 'United States of America']",63.0,0.0
1483,,2015-08-27 14:50:57,1.0,Le cap de Carteret,"['France', 'Carteret', 'Manche', 'Normandie']",792.0,10.0
1484,,2020-04-30 13:33:05,1.0,0146 Fotograf Terry George Tarafindan Cekilmistir. Bu Fotografi Kullanabilirsiniz. Kullandiginiz fotografa &quot; Terry George tarafindan cekilmistir&quot; yazisini eklerseniz sevinirim. Tesekkurler. ,[],3670.0,0.0
1485,"Singapore (SIN), Singapore",2020-02-24 15:15:42,1.0,"Phyllanthaceae.

If you're using any of my pics, just drop me a message here on Flickr or my email. Thanks!","['Margaritaria', 'indica', 'Margaritaria indica', 'Phyllanthaceae']",42.0,0.0
1486,,2020-04-26 15:50:23,1.0,,[],2.0,0.0
1487,,2019-08-10 13:53:10,1.0,In Yellowstone National Park.,"['Wyoming', 'just Everett', 'Everett', 'Yellowstone', '2019', 'August 2019', 'AF-S DX VR Zoom-Nikkor 18-105mm f/3.5-5.6G ED']",421.0,0.0
1488,,2020-04-27 11:24:49,1.0,,[],205.0,0.0
1489,,2020-04-25 15:27:10,1.0,prepara tus propios alimentos y consume local ,[],12.0,0.0
1490,,2020-05-22 09:33:34,1.0,"uploaded with <a href=""https://play.google.com/store/apps/details?id=com.gmail.walles.johan.flickruploader2"" rel=""noreferrer nofollow"">Uploader for Flickr</a> for Android","['file:md5sum=3202474a1463322c46928073f1248a0b', 'file:sha1sig=3e7bca0a89e3a7ca5859b1b1500161e30e9c31fb']",0.0,0.0
1491,"Cannock, Staffordshire",2020-05-22 15:21:38,1.0,,[],9.0,0.0
1492,,2020-05-21 12:40:57,1.0,Samsung csc,"['Thüringen', 'Weimar', 'Stadt', 'Ilmpark', 'Stadtschloß', 'Goethe', 'Schiller']",13.0,0.0
1493,,2020-05-21 07:50:29,1.0,"uploaded with <a href=""https://play.google.com/store/apps/details?id=com.gmail.walles.johan.flickruploader2"" rel=""noreferrer nofollow"">Uploader for Flickr</a> for Android","['file:md5sum=cebab4da604088affc171072d493864a', 'file:sha1sig=9a9331bcc3dcf555727c9826e46f0b137a70740a']",0.0,0.0
1494,,2015-06-06 13:49:43,1.0,Meeting International de Genève. 6 June 2015,"['ATHLETIC MEETING', 'ATHLETISME', 'AtletiCAGenève', 'bout du Monde', 'EAP', 'track', 'track and field']",228.0,0.0
1495,,2020-05-16 13:04:34,1.0,,[],87.0,0.0
1496,"Cannock, Staffordshire",2020-05-19 14:03:25,1.0,,[],4.0,0.0
1497,,2020-05-18 01:14:16,1.0,,[],38.0,0.0
1498,,2020-05-17 12:25:40,1.0,,[],6.0,0.0
1499,,2020-05-16 08:35:44,1.0,,[],12.0,0.0
1500,"Bucharest, Romania",2011-11-21 11:53:20,1.0,                               ,"['hybiscus', 'factory', 'production', 'unit', 'trandafir', 'japonez', 'flori', 'fabrica', 'voluntari', 'flowers']",4.0,0.0
1501,Taiwan,2020-05-14 01:13:03,1.0,,[],23.0,0.0
1502,"Long Eaton, England",2020-05-14 17:18:00,1.0,                               ,"['YAKSTRANGLER', 'bridge', 'tree', 'pond', 'ATTENBOROUGH NATURE RESERVE']",12.0,0.0
1503,,2020-03-28 09:38:17,1.0,,[],99.0,0.0
1504,"Santa Coloma de Gramenet, Catalunya (Espanya)",2020-05-14 17:41:37,1.0,"Class: Insecta.
Order: Lepidoptera.
Superfamily: Papilionoidea.
Family: Lycaenidae.
Subfamily: Lycaeninae.
Tribe: Polyommatini.
","['papallones', 'mariposas', 'butterflies', 'lepidòpters', 'lepidópteros', 'lepidoptera', 'Alòs de Balaguer']",48.0,0.0
1505,"台北, 台灣",2020-05-14 00:07:53,1.0,OLYMPUS DIGITAL CAMERA         ,[],15.0,0.0
1506,"Ottawa, Canada",2020-05-13 16:29:59,1.0,"Trout lilies <i>(Erythronium americanum)</i>

Reference:
<a href=""https://en.wikipedia.org/wiki/Erythronium_americanum"" rel=""noreferrer nofollow"">en.wikipedia.org/wiki/Erythronium_americanum</a>",[],9.0,0.0
1507,,2020-05-12 23:33:13,1.0,"Vista 3/4 trasera del BYD e2. Lugar: Aeropuerto de Carrasco, Canelones. Producción: Autoblog y Diego Olivera (oliverafotografo.com.uy).","['Pruebas', 'BYD']",95.0,0.0
1508,"Bangalore, India",2020-03-11 08:31:01,1.0,,"['Indian', 'Landmark', 'http://www.anuptarafdar.com']",2.0,0.0
1509,,2020-05-11 08:29:46,1.0,,[],6.0,0.0
1510,,2020-05-10 02:06:03,1.0,,"['dog', 'spring', 'virginia']",10.0,0.0
1511,,2020-05-10 18:35:49,1.0,"Zócalo de puerta del Ford Ka Freestyle. Lugar: Prado, Montevideo. Producción: Autoblog y Diego Olivera (oliverafotografo.com.uy).","['Pruebas', 'Ford']",72.0,0.0
1512,,2019-08-17 17:48:58,1.0,Beck t-shirts for sale at Forest Hills Stadium.,"['Beck', 'Galaxy S9+', '2019', 'August 2019', 'concert', 'Forest Hills Stadium', 'sign', 't-shirts']",322.0,0.0
1513,,2016-06-18 11:24:15,1.0,                               ,[],15.0,0.0
1514,,2020-05-09 14:08:32,1.0,,[],22.0,0.0
1515,,2020-05-09 10:06:14,1.0,,[],96.0,0.0
1516,,2020-05-09 10:22:38,1.0,,[],99.0,0.0
1517,,2020-05-02 15:43:32,1.0,,"['monocots', 'camassia leichtlinii', 'Greenbelt', 'North America', 'MidAtlantic region', 'ouryard', 'USA', 'familyasparagaceae', 'Maryland', 'Americas', 'GHIGreenbeltHomesInc', 'Magnoliophyta', 'asparagaceae', 'asparagaceae family', 'asparagales', 'flowering plants', 'irides', 'monocotyledons', 'spermatophytes']",27.0,0.0
1518,,2020-05-09 12:14:28,1.0,"Towards the end of his days Ray called me and said we'll have some fun running our wire wheel cars together, we had a lot of fun discussing the possibilities.
That time never came, my car is in the mid-west and I need hip and knee surgery to walk again.
Now that Herk is getting his Dad's creation ready to go again I will look forward to the opportunity to run a few laps together and fulfill our past plans.",[],77.0,2.0
1519,"Lincoln, UK",2020-05-08 16:42:04,1.0,,[],7.0,0.0
1520,,2020-05-09 07:26:07,1.0,,[],13.0,0.0
1521,"brown deer, wi, United States",2020-05-08 23:25:11,1.0,"View on Instagram <a href=""https://instagr.am/p/B_84wxCnywN/"" rel=""noreferrer nofollow"">instagr.am/p/B_84wxCnywN/</a>","['Instagram', 'IFTTT']",151.0,0.0
1522,"Grand Prairie, TX",2020-05-08 14:35:17,1.0,,"['World War II', 'Brancato']",6.0,0.0
1523,"Auckland, New Zealand",2020-05-07 10:37:54,1.0,,[],104.0,0.0
1524,"Taipei, Taiwan",2020-05-04 17:36:34,1.0,,[],1.0,0.0
1525,"Taipei, Taiwan",2020-05-04 14:31:54,1.0,,[],0.0,0.0
1526,"Cannock, Staffordshire",2020-05-05 19:11:29,1.0,,[],79.0,0.0
1527,"Toronto, Canada",2020-04-25 17:20:59,1.0,,[],1.0,0.0
1528,"Union City, California, USA",2007-12-30 23:14:30,1.0,Winter China Trip - 12-2007,[],8.0,0.0
1529,"Union City, California, USA",2007-12-24 23:05:34,1.0,Christmas - 12-2007,[],14.0,0.0
1530,"Norwich, Norfolk, England, UK",2020-04-18 10:42:58,1.0,,"['xleol30x', 'joker', 'playing', 'card', 'playingcard', 'xratio2x3x']",77.0,0.0
